Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,modularity_class,clustering,eigencentrality,pageranks
398,,1,3,4,6,0.370856,0.39676,210.56431,0,70,7,0.166667,0.000895,0.000376
400,,3,5,8,6,0.358955,0.383351,19.320758,0,70,2,0.366667,0.016538,0.000567
407,,3,3,6,6,0.358821,0.382103,95.406558,0,70,7,0.5,0.05394,0.000703
645,,2,2,4,6,0.297556,0.308299,9.242857,0,70,3,0.25,0.003624,0.000332
588,,4,8,12,6,0.364532,0.389501,79.359163,0,70,0,0.410714,0.06706,0.001804
416,,3,3,6,6,0.306956,0.318815,30.108586,0,70,8,0.2,0.01231,0.000573
864,,2,3,5,6,0.290634,0.301888,10.880666,0,70,8,0.1,0.002277,0.000521
613,,2,3,5,6,0.358821,0.382606,4.875388,0,70,8,0.35,0.004235,0.000547
421,,1,3,4,6,0.306662,0.31684,59.489509,0,70,4,0,0.000848,0.000367
422,,2,2,4,7,0.264868,0.275302,1034.409875,0,70,7,0.083333,0.012434,0.000333
536,,4,3,7,6,0.358287,0.381913,512.232152,0,70,7,0.238095,0.005855,0.000393
768,,6,3,9,6,0.358153,0.381618,1024.385816,0,70,8,0.266667,0.059594,0.002485
612,,2,3,5,6,0.359223,0.382796,4.660317,0,70,8,0.4,0.004236,0.000551
427,,1,2,3,6,0.368865,0.394075,1518.169233,0,70,6,0.166667,0.000836,0.000463
616,,1,0,1,0,0,0,0,0,67,6,0,0.000454,0.000362
429,,2,2,4,6,0.307742,0.318486,0.5,0,70,7,0.416667,0.013741,0.000284
428,,2,0,2,0,0,0,0,0,27,7,0.5,0.013741,0.000284
433,,0,3,3,6,0.358126,0.381776,0,0,94,0,0,0,0.000165
732,,4,4,8,6,0.313355,0.3272,77.120356,0,70,0,0.357143,0.016007,0.000856
435,,4,3,7,6,0.288802,0.299567,484.61978,0,70,9,0.333333,0.05031,0.00069
580,,2,2,4,6,0.288629,0.298874,1,0,70,9,0.5,0.004123,0.000471
639,,4,6,10,6,0.290371,0.302824,4109.659334,0,70,9,0.222222,0.05031,0.000776
437,,0,4,4,6,0.370955,0.396954,0,0,95,8,0,0,0.000165
709,,8,12,20,5,0.374319,0.401733,1115.402083,0,70,8,0.169935,0.05239,0.001076
439,,0,3,3,6,0.30075,0.311215,0,0,96,8,0,0,0.000165
110,,3,0,3,0,0,0,0,0,63,8,0.166667,0.01388,0.000269
442,,0,3,3,6,0.292084,0.302752,0,0,97,8,0,0,0.000165
441,,3,0,3,0,0,0,0,0,59,8,0,0.00465,0.000348
443,,0,3,3,7,0.233738,0.241213,0,0,98,5,0,0,0.000165
444,,3,0,3,0,0,0,0,0,50,5,0,0.00384,0.00045
445,,3,2,5,7,0.232479,0.239367,971.609524,0,70,5,0,0.001338,0.000385
446,,2,3,5,8,0.188813,0.193915,972,0,70,5,0,0.002489,0.000445
448,,3,0,3,0,0,0,0,0,49,5,0,0.00384,0.00045
447,,0,3,3,7,0.233738,0.241213,0,0,99,5,0,0,0.000165
886,,2,2,4,6,0.357754,0.38096,73.231746,0,70,6,0.25,0.006937,0.000335
1018,,2,5,7,6,0.360705,0.384304,2911.992452,0,70,9,0.261905,0.001034,0.000382
453,,2,3,5,6,0.363156,0.385828,603.754063,0,70,9,0.3,0.00542,0.0004
454,,1,3,4,6,0.300062,0.311261,983.49505,0,70,9,0,0.001838,0.000435
455,,1,2,3,6,0.277633,0.291008,17.888075,0,70,9,0,0.000479,0.000289
457,,3,3,6,6,0.35842,0.382173,1308.095879,0,70,9,0.15,0.047083,0.00055
456,,3,2,5,6,0.369574,0.394647,2269.790812,0,70,9,0.2,0.043444,0.000635
629,,2,3,5,6,0.358688,0.382519,12.659345,0,70,9,0.25,0.002426,0.000408
464,,0,3,3,6,0.36108,0.385497,0,0,100,0,0.666667,0,0.000165
881,,4,5,9,6,0.279326,0.293191,990.596915,0,70,4,0.2,0.009282,0.001209
467,,1,3,4,6,0.359895,0.382779,0,0,70,9,0.5,0.000485,0.00023
468,,2,3,5,6,0.359492,0.382606,2,0,70,9,0.45,0.000932,0.000296
470,,2,3,5,6,0.358955,0.382259,6.566261,0,70,9,0.3,0.000968,0.000314
471,,2,2,4,6,0.369007,0.394248,1304.34311,0,70,6,0.083333,0.001826,0.000314
634,,1,2,3,6,0.298665,0.30965,6.691667,0,70,6,0,0.000504,0.000299
474,,3,3,6,6,0.360165,0.382779,6.815027,0,70,0,0.5,0.054461,0.000636
477,,2,3,5,6,0.361247,0.385551,3.527966,0,70,4,0.25,0.003056,0.000335
506,,4,6,10,5,0.366337,0.3908,476.899189,0,70,4,0.375,0.018344,0.000772
706,,5,3,8,6,0.359895,0.383645,273.126272,0,70,4,0.2,0.052847,0.000842
883,,5,3,8,6,0.359895,0.383645,273.126272,0,70,4,0.2,0.052847,0.000842
490,,5,2,7,6,0.357754,0.38096,2.300649,0,70,2,0.4,0.051122,0.000701
492,,5,2,7,6,0.357754,0.38096,2.300649,0,70,2,0.4,0.051122,0.000701
495,,5,2,7,6,0.357754,0.38096,2.300649,0,70,2,0.4,0.051122,0.000701
481,,7,1,8,7,0.264649,0.274505,17.556429,0,70,8,0.095238,0.019599,0.000585
617,,5,5,10,6,0.359761,0.384511,1412.152725,0,70,5,0.25,0.052319,0.001184
483,,1,4,5,6,0.361111,0.385897,6.797161,0,70,8,0.333333,0.001756,0.00035
510,,2,2,4,6,0.357754,0.38096,967,0,70,8,0.5,0.041284,0.000433
896,,2,0,2,0,0,0,0,0,1,6,0,0.003834,0.000458
487,,1,5,6,6,0.365919,0.39061,155.203966,0,70,0,0.5,0.040807,0.000359
498,,3,6,9,6,0.37057,0.39754,1394.053443,0,70,0,0.232143,0.047473,0.000589
501,,4,16,20,5,0.412168,0.440211,1448.408961,0,70,2,0.133987,0.054986,0.000737
590,,4,4,8,6,0.358153,0.382173,166.837306,0,70,8,0.428571,0.056,0.000654
505,,2,4,6,6,0.289846,0.301178,10.53557,0,70,9,0.2,0.002624,0.000476
604,,3,0,3,0,0,0,0,0,9,6,0.166667,0.013257,0.00041
761,,2,4,6,6,0.307152,0.317845,1025.351024,0,70,9,0.133333,0.002586,0.000376
507,,2,4,6,6,0.36057,0.385291,134.285637,0,70,0,0.333333,0.042595,0.000563
853,,2,2,4,6,0.357621,0.380787,0,0,70,0,1,0.042595,0.000479
509,,4,4,8,6,0.366337,0.39087,36.745875,0,70,7,0.5,0.051476,0.000868
553,,4,2,6,6,0.357488,0.380613,158.590867,0,70,7,0.416667,0.055334,0.000689
686,,3,5,8,5,0.409188,0.433714,86.319601,0,70,7,0.45,0.049669,0.000681
831,,3,2,5,6,0.357887,0.381133,65.987064,0,70,6,0.35,0.006495,0.000546
677,,3,3,6,6,0.273218,0.284945,0.56396,0,70,4,0.5,0.005181,0.000612
1003,,4,14,18,6,0.364808,0.393261,11718.999366,0,70,9,0.12381,0.044007,0.000641
568,,14,13,27,6,0.374028,0.403396,3679.408571,0,70,0,0.1875,0.075674,0.001416
637,,5,1,6,7,0.26894,0.2795,16.718026,0,70,1,0.05,0.016329,0.000591
955,,4,4,8,6,0.309126,0.321344,30.116143,0,70,4,0.3,0.008443,0.000574
520,,2,3,5,6,0.358688,0.382519,2,0,70,9,0.45,0.002397,0.000295
545,,2,3,5,6,0.359089,0.382779,2.242857,0,70,9,0.4,0.002397,0.000288
1004,,2,5,7,6,0.36084,0.385378,1036.551963,0,70,9,0.25,0.003073,0.000348
523,,0,1,1,7,0.267798,0.277582,0,0,101,4,0,0,0.000165
524,,1,3,4,5,0.408493,0.432328,483,0,70,7,0.333333,0.040807,0.000359
525,,1,3,4,5,0.408666,0.432502,967,0,70,4,0.5,0.040807,0.000359
526,,1,3,4,6,0.358287,0.381913,165.799456,0,70,3,0.166667,0.040807,0.000359
527,,0,2,2,6,0.300656,0.310973,0,0,102,4,0,0,0.000165
528,,5,3,8,6,0.35842,0.382086,522.54627,0,70,4,0.15,0.050712,0.000706
923,,2,5,7,6,0.369716,0.395288,53.80851,0,70,4,0.35,0.008534,0.000466
529,,2,2,4,6,0.357621,0.380787,266.394526,0,70,3,0,0.041641,0.000565
530,,0,2,2,6,0.301314,0.311717,0,0,103,4,0,0,0.000165
531,,1,4,5,6,0.362745,0.386192,92.502135,0,70,4,0.166667,0.001815,0.000577
543,,2,3,5,6,0.359761,0.383472,12.733333,0,70,9,0.25,0.000967,0.000316
540,,3,7,10,5,0.410235,0.43536,2666.773651,0,70,7,0.261905,0.044385,0.00079
538,,1,1,2,7,0.217107,0.223646,967,0,70,3,0,0.001863,0.000261
541,,1,2,3,6,0.276994,0.290142,961,0,70,3,0,0.00048,0.000388
682,,3,4,7,5,0.364808,0.388375,115.865261,0,70,7,0.5,0.015432,0.000692
683,,3,3,6,6,0.308531,0.319924,40.693373,0,70,7,0.5,0.015432,0.000692
539,,3,0,3,0,0,0,0,0,41,3,0.333333,0.047083,0.000592
750,,2,5,7,6,0.359626,0.383905,2908.844669,0,70,9,0.285714,0.002361,0.000294
544,,3,5,8,6,0.375341,0.402564,348.981976,0,70,3,0.25,0.021107,0.000827
546,,6,3,9,6,0.358688,0.382225,369.515487,0,70,3,0.366667,0.062063,0.000732
547,,2,3,5,6,0.361926,0.386244,17.437057,0,70,9,0.4,0.002397,0.000286
549,,2,3,5,6,0.358688,0.382519,2.833333,0,70,9,0.4,0.002397,0.00032
552,,1,3,4,5,0.408493,0.432328,483,0,70,7,0.333333,0.040807,0.000359
554,,2,2,4,6,0.30784,0.318659,4.145207,0,70,7,0.333333,0.012674,0.000252
561,,1,5,6,5,0.369007,0.39359,21.563105,0,70,0,0.65,0.00494,0.000277
609,,2,2,4,6,0.307939,0.318746,57.248801,0,70,6,0.083333,0.005387,0.000404
811,,3,6,9,6,0.362472,0.387076,507.320861,0,70,0,0.266667,0.047697,0.000741
818,,2,9,11,5,0.414834,0.440471,341.066129,0,70,3,0.333333,0.005816,0.000397
899,,2,4,6,6,0.281616,0.29605,49.084703,0,70,3,0,0.006013,0.000664
1008,,2,5,7,6,0.362608,0.386937,288.050999,0,70,9,0.2,0.005776,0.000505
962,,3,3,6,6,0.289846,0.300936,214.191706,0,70,0,0.25,0.047479,0.00056
700,,6,9,15,6,0.326988,0.348857,175.012856,0,70,6,0.122222,0.025261,0.000992
566,,2,2,4,6,0.310623,0.324948,15.557319,0,70,3,0,0.009474,0.000358
569,,0,2,2,6,0.310545,0.321703,0,0,104,0,0,0,0.000165
576,,2,2,4,6,0.288197,0.298302,29.548088,0,70,0,0.083333,0.012251,0.000333
577,,1,3,4,6,0.36084,0.385204,179.433312,0,70,0,0.166667,0.000754,0.000371
579,,0,2,2,6,0.358526,0.381949,0,0,105,0,0.5,0,0.000165
582,,2,9,11,5,0.411463,0.437353,940.765692,0,70,5,0.077778,0.004293,0.001064
661,,2,3,5,6,0.358955,0.382779,4.745833,0,70,3,0.5,0.003894,0.000344
1031,,3,5,8,6,0.363156,0.387231,275.6294,0,70,0,0.47619,0.053752,0.000441
1028,,7,7,14,6,0.363843,0.388791,347.234703,0,70,0,0.418182,0.088254,0.001992
596,,3,0,3,0,0,0,0,0,28,0,0.333333,0.043357,0.000499
605,,4,3,7,6,0.277874,0.290714,13.750857,0,70,3,0.214286,0.053893,0.000656
